url,location,check_in,check_out,adults,children,rooms,id,title,address,city,review_score,review_count,image,final_price,original_price,currency,tax_description,nb_livingrooms,nb_kitchens,nb_bedrooms,nb_all_beds,full_location,no_prepayment,free_cancellation,property_sustainability
"https://www.booking.com/hotel/at/wohnung-direkt-bei-schonbrunn.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"12239885","Wohnung direkt bei Schönbrunn!","Diefenbachgasse 60/31","Wien",10,"1","https://cf.bstatic.com/xdata/images/hotel/square600/567929997.jpg?k=03a8b2f6deeed950ac2009b805bb70ec4b6667a6f620744ce93f9e442386a766&o=",1587,1587,"USD","",0,1,1,1,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""15. Rudolfsheim-Fünfhaus, Vienna"",""main_distance"":""2.7 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/erdgeschoss-wohnung-nahe-flughafen.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"11058870","Erdgeschoss Wohnung nahe Flughafen","286 Kaiser-Ebersdorfer-Straße","Wien",7.4,"35","https://cf.bstatic.com/xdata/images/hotel/square600/505542368.jpg?k=ac9cb339b1c27440ab2140e036fe6c07e470cbc1ce160bec6dc1b85893a99039&o=",1616,1616,"USD","",3,1,2,3,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""11. Simmering, Vienna"",""main_distance"":""5.3 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""435"",""436"",""439"",""440"",""442"",""443"",""445"",""448"",""497"",""502"",""506""],""is_sustainable"":true,""level_id"":""L1""}"
"https://www.booking.com/hotel/at/gardenloft-no4-enjoy.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"11827591","GardenLoft no4 - enjoy","400 Breitenfurter Straße","Wien",7.2,"5","https://cf.bstatic.com/xdata/images/hotel/square240/542355079.webp?k=8720ff2fb58daae7c1420bbc0016ebe9dccb81a1e52750a016366e19cc9124ef&o=",1780,1894,"USD","",1,0,2,5,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""23. Liesing, Vienna"",""main_distance"":""6.8 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/elegance-apartment-wien.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"11434827","Elegance Suiten Wien","6 Josefsplatz","Wien",8.7,"6","https://cf.bstatic.com/xdata/images/hotel/square600/590889106.webp?k=fa9c6d6bec085db6b436a411a3f48994361c087da17785854b780b5ccd1cccda&o=",2917,2917,"USD","",0,1,1,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""01. Innere Stadt, Vienna"",""main_distance"":""0.3 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/kiwi-appartment.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"11129912","Vienna Luxus Appartment","102 Klosterneuburger Straße","Wien",3.8,"10","https://cf.bstatic.com/xdata/images/hotel/square240/508857822.jpg?k=28bbc72bebc6e2941b768ffcfb95cdaf0b09a274501bfdbcfe10f1b69a10a1ed&o=",1290,1290,"USD","",1,0,1,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""20. Brigittenau, Vienna"",""main_distance"":""2 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/modern-balcony-apartment.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"9377938","Modern Balcony Apartment with free Parking","Hadrawagasse 4","Wien",7.9,"20","https://cf.bstatic.com/xdata/images/hotel/square600/413895703.jpg?k=d56e6253bb2c2516dbebe31e4111670428ec8ca1bf73ee184ef7e2dcfb3c0a03&o=",1658,1658,"USD","",1,1,2,5,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""22. Donaustadt, Vienna"",""main_distance"":""7.4 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""435"",""436"",""440""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/kienmayer-apartment-vienna.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"11295695","Kienmayer Apartment Vienna","62 Kienmayergasse","Wien",8.5,"99","https://cf.bstatic.com/xdata/images/hotel/square240/526712611.jpg?k=ca94d6faa79ec6905fdea4576c7859db33ab85f507b53a1dd6003fdafe142ae6&o=",3005,3535,"USD","",1,1,3,7,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""14. Penzing, Vienna"",""main_distance"":""2.9 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""435"",""439"",""440"",""441"",""442"",""443"",""448"",""492"",""493"",""494"",""495""],""is_sustainable"":true,""level_id"":""L1""}"
"https://www.booking.com/hotel/at/kreative-wohnung-mit-balkon.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"11715799","Kreative Wohnung mit Balkon","3 Calvigasse","Wien",9.2,"10","",1035,1150,"USD","",1,1,1,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""23. Liesing, Vienna"",""main_distance"":""5.4 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/apartment-wood.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"9415856","Apartment Wood","15-17 Pillergasse","Wien",9.4,"35","https://cf.bstatic.com/xdata/images/hotel/square240/415913489.webp?k=33ecd2fb8eea81f71b518b9c790b02b04826e67ac9c302082471ce6a36d1889b&o=",2850,2850,"USD","",1,1,3,5,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""15. Rudolfsheim-Fünfhaus, Vienna"",""main_distance"":""2.7 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""182"",""445"",""490"",""495"",""499""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/balcony-47-pool-47-free-parking-garage-studio.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"6050711","Balcony/pool/free parking garage Studio","27 Erzherzog-Karl-Straße Top 12","Wien",8.1,"85","https://cf.bstatic.com/xdata/images/hotel/square240/239990129.webp?k=64c2a78242a470f93b46838cdbd72358d52ef1807a17ac1ac218fd7f8e14224d&o=",1169,1169,"USD","",0,1,1,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""22. Donaustadt, Vienna"",""main_distance"":""3.5 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":[""436"",""445"",""494""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/classy-studio-naschmarkt.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"8025343","Classy Studio Naschmarkt","35 Schönbrunner Straße","Wien",8.6,"40","https://cf.bstatic.com/xdata/images/hotel/square240/331372375.jpg?k=5839309041e8277a4e689dd420ecb7397e08de582a1da04b3e94441da7c62876&o=",1516,1516,"USD","",0,1,1,1,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""05. Margareten, Vienna"",""main_distance"":""1.3 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":[""436""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/designerwohnung-mit-balkon.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"12402705","Designer Wohnung mit Balkon","Calvigasse 3","Wien",8,"4","https://cf.bstatic.com/xdata/images/hotel/square600/576960851.jpg?k=dbdc48f303128ac9d2a8aeb9431f0ae6e5995e1deb6838e5a7e0f58787f7be29&o=",992,1103,"USD","",0,1,1,1,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""23. Liesing, Vienna"",""main_distance"":""5.4 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/nice-flat-in-geiselberg-oidahome.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"9424672","contactless Self-Check-IN - 1BR Apartment, near airport,15 min to Center","62 Leberstraße","Wien",8.4,"59","https://cf.bstatic.com/xdata/images/hotel/square600/466884404.jpg?k=01aff4c4e4aa7cf0593007ca7982388bf38e2caf5e471a0f197e8456f9d65765&o=",1077,1616,"USD","",1,1,1,1,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""11. Simmering, Vienna"",""main_distance"":""2.7 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":[""435"",""436"",""439"",""440"",""445"",""492""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/styl-apartment-vienna.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"9849528","Style Apartments Vienna","54/56 Troststraße","Wien",9.3,"46","",3036,3036,"USD","",0,1,2,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""10. Favoriten, Vienna"",""main_distance"":""2.7 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""435"",""436"",""439"",""440"",""441"",""442"",""443"",""445"",""446"",""448"",""490"",""493""],""is_sustainable"":true,""level_id"":""L1""}"
"https://www.booking.com/hotel/at/central-living-stephansdom-apartments.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"6870446","Central living - Stephansdom Apartments","Sonnenfelsgasse","Wien",7.9,"1474","https://cf.bstatic.com/xdata/images/hotel/square240/275167903.webp?k=10634c8babd73776322277530946088e13d6c28559bc46c52510af963d101720&o=",1745,1745,"USD","",0,1,1,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""01. Innere Stadt, Vienna"",""main_distance"":""0.1 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":[""436"",""445""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/zm-villa-nahe-schloss-schonbrunn-wien.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"10131436","Schönbrunn Villa ZM","21 Gaßmannstraße","Wien",7,"58","",4512,4512,"USD","",1,1,2,4,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""12. Meidling, Vienna"",""main_distance"":""3.8 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""435"",""439"",""440"",""441"",""442"",""443"",""448"",""495"",""502""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/luxury-city-central-suite.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"13191813","Luxury City Central Suite","Tiefer Graben 9 9","Wien",0,"","https://cf.bstatic.com/xdata/images/hotel/square240/621207882.jpg?k=bb2ab600e3d18a05cc464a9a9e5f790c214165f42c122a3c596ac88ea2773a32&o=",3531,3531,"USD","",1,1,2,5,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""01. Innere Stadt, Vienna"",""main_distance"":""0.4 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/super-wohnung-wien2.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"13060931","Super Wohnung","211 Vorgartenstraße","Wien",9,"1","https://cf.bstatic.com/xdata/images/hotel/square600/611538815.webp?k=4dde15f615cccba5d736658d779243305b02ab0d7c69af81b404ba08a9222ab7&o=",2296,2296,"USD","",1,1,1,3,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""02. Leopoldstadt, Vienna"",""main_distance"":""1.7 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/boho-dream-penthouse-whirlpool.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"10304371","BOHO Dream Penthouse /Whirlpool","18 Huglgasse","Wien",8.2,"14","https://cf.bstatic.com/xdata/images/hotel/square600/471144600.jpg?k=6e08cba7ed05d7ca113476629752d868b5202b29d800602a6bbe6de5af92e8a3&o=",4103,4103,"USD","",1,1,3,6,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""15. Rudolfsheim-Fünfhaus, Vienna"",""main_distance"":""2.3 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""435"",""436"",""439"",""440"",""441"",""442"",""443"",""444"",""446"",""448"",""490"",""491"",""492"",""493"",""494"",""495"",""496"",""502""],""is_sustainable"":true,""level_id"":""L1""}"
"https://www.booking.com/hotel/at/whirlpool-dachterrasse-wienblick-zwei-etagen-wien.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"10799952","Whirlpool , Dachterrasse , Wienblick , zwei Etagen","34-36 Trauttmansdorffgasse 11","Wien",9,"1","https://cf.bstatic.com/xdata/images/hotel/square240/493763779.jpg?k=115807fb43d823c01f4c63d0516fb75540a76f0835d05ad0ee0aff9cb562241f&o=",3687,3687,"USD","",1,1,3,5,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""13. Hietzing, Vienna"",""main_distance"":""4 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":[""435"",""436"",""439"",""440"",""441"",""442"",""443"",""444"",""445"",""446"",""448"",""489"",""490"",""491"",""492"",""493"",""494"",""495"",""496"",""497"",""498"",""499"",""500"",""501"",""502"",""503"",""504"",""505"",""506""],""is_sustainable"":true,""level_id"":""L3""}"
"https://www.booking.com/hotel/at/kaiser-klein.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"10515048","Royal Kaiser Klein","6 Passauer Platz","Wien",7.5,"13","https://cf.bstatic.com/xdata/images/hotel/square600/623674915.jpg?k=2bf24d1c33a0565292557798d0ef0463ccad359bdc16bd6a9d7d3b12ed3ab719&o=",33365,33365,"USD","",1,0,1,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""01. Innere Stadt, Vienna"",""main_distance"":""0.3 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/oelweingasse.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"12656061","Oelweingasse","Oelweingasse","Wien",6.5,"2","https://cf.bstatic.com/xdata/images/hotel/square600/590320327.jpg?k=35597c63f27afbd9818820b33198295ce97f181cb41a24415a66f52f01cee9e3&o=",1771,1771,"USD","",0,0,4,8,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""15. Rudolfsheim-Fünfhaus, Vienna"",""main_distance"":""2.6 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/central-4br-apt-with-terrace-10min-walk-to-augarten.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"12927161","Central 4BR Apt with Terrace, 10Min Walk to Augarten","Darwingasse","Wien",10,"1","https://cf.bstatic.com/xdata/images/hotel/square240/604082337.jpg?k=a0466ffae2e1857100e48a12ea80a5302f3e31ae26cb6d9077c8b4ce9b2b2190&o=",5348,5348,"USD","",0,1,4,8,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""02. Leopoldstadt, Vienna"",""main_distance"":""1.1 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":[""435"",""436"",""439"",""440"",""441"",""442"",""443"",""445"",""448"",""489""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/top-apartments-schonbrunn.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"13206408","TOP Apartments Schönbrunn","Schuselkagasse 5","Wien",0,"","https://cf.bstatic.com/xdata/images/hotel/square240/622361273.jpg?k=afa500b844c3eece45accdf1e90243e7620f380ed46fbab4e6e976240733d46f&o=",2071,2436,"USD","",1,1,1,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""15. Rudolfsheim-Fünfhaus, Vienna"",""main_distance"":""2.5 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/pia-city-apartment-vienna.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"12237742","Pia City Apartment Vienna","Piaristengasse 36","Wien",6,"2","https://cf.bstatic.com/xdata/images/hotel/square600/567867645.webp?k=8191f436c5a380912b10ce0c59c67dd1e1249d4264afadcfff64746d6d69e3ff&o=",5046,5046,"USD","",0,1,4,12,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""08. Josefstadt, Vienna"",""main_distance"":""1 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/rooftop-terrace-free-garage-parking-and-pool.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"6031359","Rooftop Terrace, free garage parking and Pool!","25 Erzherzog-Karl-Straße","Wien",8.6,"56","https://cf.bstatic.com/xdata/images/hotel/square240/414113754.jpg?k=e4d530f2c91d1ab1cc1904cee43f3a382d415d41f13131bbac8ed513bc30f0c2&o=",1748,1748,"USD","",2,1,1,3,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""22. Donaustadt, Vienna"",""main_distance"":""3.5 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":[""436"",""439"",""441"",""490""],""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/dlj21.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"12844284","DLj21","Holetschekgasse 47","Wien",1,"1","https://cf.bstatic.com/xdata/images/hotel/square600/599204396.webp?k=a935dabad56e1e3db523d62aac0b6467051e40a150758f382f60828875803785&o=",3804,3804,"USD","",0,0,2,6,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""21. Floridsdorf, Vienna"",""main_distance"":""5.7 miles from downtown"",""nearby_beach_names"":[]}",false,true,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/bright-and-cozy-studio-with-a-city-view.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"11388582","Bright and cozy studio with a city view","Kolonitzgasse","Wien",7.3,"9","https://cf.bstatic.com/xdata/images/hotel/square600/520732745.webp?k=cbf8b82d8d1c2913c3fd952470901afa3228376f3a616e73df4d7ebef4a1ba57&o=",1168,1374,"USD","",0,1,1,1,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""03. Landstraße, Vienna"",""main_distance"":""0.8 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":[""435"",""436"",""439"",""440"",""441"",""442"",""443"",""445"",""448"",""489"",""490"",""492"",""493"",""495"",""499"",""505"",""506""],""is_sustainable"":true,""level_id"":""L1""}"
"https://www.booking.com/hotel/at/vienna-chic-residences-suite-3-brand-new.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"10624919","Vienna Chic Residences #Cozy Suite","19 Reichsapfelgasse","Wien",8.3,"66","https://cf.bstatic.com/xdata/images/hotel/square600/517663780.jpg?k=289c7a1755eb255136a096b7e5e2cc08cd2af24cfeb164f63d4b2606986ce220&o=",1095,1095,"USD","",1,1,1,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""15. Rudolfsheim-Fünfhaus, Vienna"",""main_distance"":""2.6 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":[""436"",""444"",""445"",""446"",""489"",""490"",""491"",""492"",""493"",""494"",""495"",""496"",""497"",""498"",""499"",""500"",""501"",""502"",""503"",""504"",""505"",""506""],""is_sustainable"":true,""level_id"":""L3""}"
"https://www.booking.com/hotel/at/new-beautiful-apartments-with-terrace-amp-nearby-metro-wien.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"11691770","Modern Apartment with Balcony & Free Parking - Nearby Metro","64 Lemböckgasse","Wien",7.6,"105","https://cf.bstatic.com/xdata/images/hotel/square240/552759111.jpg?k=be78c7880c48220f7a6661410050864372c4c280b8dbb1703775f673cb00416c&o=",1294,1294,"USD","",1,0,1,3,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""23. Liesing, Vienna"",""main_distance"":""5.9 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/designer-wohnung-wien1.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"12398475","Designer Wohnung","Kirchfeldgasse 18","Wien",9,"2","",1006,1117,"USD","",1,1,1,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""12. Meidling, Vienna"",""main_distance"":""4.5 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":null,""is_sustainable"":false,""level_id"":""L0""}"
"https://www.booking.com/hotel/at/colony-apartments.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"2274046","Colony Apartments","Ottakringerstrasse 67 (entrance Deinhartsteingasse 34)","Wien",8.1,"251","https://cf.bstatic.com/xdata/images/hotel/square240/226363373.jpg?k=802c8afb09f367eb079981aa9dc2064834d9a0e6c688545fdbabf531012d3837&o=",993,993,"USD","",0,1,1,1,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""16. Ottakring, Vienna"",""main_distance"":""2.1 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":[""436"",""444"",""446"",""489"",""490"",""491"",""492"",""493"",""494"",""495"",""496"",""497"",""498"",""502"",""503"",""504""],""is_sustainable"":true,""level_id"":""L2""}"
"https://www.booking.com/hotel/at/sunrise-apartments.html?checkin=2025-01-01&checkout=2025-01-10&group_adults=1&no_rooms=1&group_children=","Vienna","""2025-01-01T00:00:00.000Z""","""2025-01-10T00:00:00.000Z""",1,"",1,"3387968","Numa I Strauss Apartments","Stiegergasse 3","Wien",8.8,"1719","https://cf.bstatic.com/xdata/images/hotel/square240/329049411.jpg?k=5093fa710c3ac1d2f439a2e5eb82d3d926e7b6f38ecaac472d45415a4e4ca190&o=",1392,1392,"USD","",1,1,1,2,"{""beach_distance"":null,""description"":""This is the straight-line distance on the map. Actual travel distance may vary."",""display_location"":""15. Rudolfsheim-Fünfhaus, Vienna"",""main_distance"":""2.4 miles from downtown"",""nearby_beach_names"":[]}",false,false,"{""facilities"":[""435"",""436"",""439"",""440"",""441"",""442"",""443"",""445"",""448"",""489"",""491"",""492"",""493"",""495"",""496"",""500"",""501"",""503"",""504"",""506""],""is_sustainable"":true,""level_id"":""C""}"
